3.1416e+000	3.1416e+000	3.1416e+000	3.1416e+000	3.1416e+000	
3.1940e+000	3.1933e+000	3.1926e+000	3.1920e+000	3.1913e+000	
3.2463e+000	3.2450e+000	3.2437e+000	3.2424e+000	3.2411e+000	
3.2987e+000	3.2967e+000	3.2947e+000	3.2928e+000	3.2908e+000	
3.3510e+000	3.3484e+000	3.3458e+000	3.3432e+000	3.3406e+000	
3.4034e+000	3.4001e+000	3.3968e+000	3.3936e+000	3.3903e+000	
3.4558e+000	3.4518e+000	3.4479e+000	3.4440e+000	3.4400e+000	
3.5081e+000	3.5035e+000	3.4989e+000	3.4944e+000	3.4898e+000	
3.5605e+000	3.5552e+000	3.5500e+000	3.5448e+000	3.5395e+000	
3.6128e+000	3.6080e+000	3.6032e+000	3.5984e+000	3.5936e+000	
3.6652e+000	3.6608e+000	3.6565e+000	3.6521e+000	3.6477e+000	
3.7176e+000	3.7136e+000	3.7097e+000	3.7058e+000	3.7018e+000	
3.7699e+000	3.7664e+000	3.7629e+000	3.7594e+000	3.7559e+000	
3.8223e+000	3.8192e+000	3.8162e+000	3.8131e+000	3.8101e+000	
3.8746e+000	3.8720e+000	3.8694e+000	3.8668e+000	3.8642e+000	
3.9270e+000	3.9248e+000	3.9226e+000	3.9204e+000	3.9183e+000	
3.9794e+000	3.9776e+000	3.9759e+000	3.9741e+000	3.9724e+000	
4.0317e+000	4.0304e+000	4.0291e+000	4.0278e+000	4.0265e+000	
4.0841e+000	4.0832e+000	4.0823e+000	4.0815e+000	4.0806e+000	
4.1364e+000	4.1360e+000	4.1356e+000	4.1351e+000	4.1347e+000	
4.1888e+000	4.1888e+000	4.1888e+000	4.1888e+000	4.1888e+000	
4.2412e+000	4.2405e+000	4.2398e+000	4.2392e+000	4.2385e+000	
4.2935e+000	4.2922e+000	4.2909e+000	4.2896e+000	4.2883e+000	
4.3459e+000	4.3439e+000	4.3419e+000	4.3400e+000	4.3380e+000	
4.3982e+000	4.3956e+000	4.3930e+000	4.3904e+000	4.3878e+000	
4.4506e+000	4.4473e+000	4.4440e+000	4.4408e+000	4.4375e+000	
4.5029e+000	4.4990e+000	4.4951e+000	4.4912e+000	4.4872e+000	
4.5553e+000	4.5507e+000	4.5461e+000	4.5416e+000	4.5370e+000	
4.6077e+000	4.6024e+000	4.5972e+000	4.5920e+000	4.5867e+000	
4.6600e+000	4.6552e+000	4.6504e+000	4.6456e+000	4.6408e+000	
4.7124e+000	4.7080e+000	4.7037e+000	4.6993e+000	4.6949e+000	
4.7647e+000	4.7608e+000	4.7569e+000	4.7530e+000	4.7490e+000	
4.8171e+000	4.8136e+000	4.8101e+000	4.8066e+000	4.8031e+000	
4.8695e+000	4.8664e+000	4.8634e+000	4.8603e+000	4.8573e+000	
4.9218e+000	4.9192e+000	4.9166e+000	4.9140e+000	4.9114e+000	
4.9742e+000	4.9720e+000	4.9698e+000	4.9676e+000	4.9655e+000	
5.0265e+000	5.0248e+000	5.0231e+000	5.0213e+000	5.0196e+000	
5.0789e+000	5.0776e+000	5.0763e+000	5.0750e+000	5.0737e+000	
5.1313e+000	5.1304e+000	5.1295e+000	5.1287e+000	5.1278e+000	
5.1836e+000	5.1832e+000	5.1828e+000	5.1823e+000	5.1819e+000	
5.2360e+000	5.2360e+000	5.2360e+000	5.2360e+000	5.2360e+000	
5.2883e+000	5.2877e+000	5.2870e+000	5.2864e+000	5.2857e+000	
5.3407e+000	5.3394e+000	5.3381e+000	5.3368e+000	5.3355e+000	
5.3931e+000	5.3911e+000	5.3891e+000	5.3872e+000	5.3852e+000	
5.4454e+000	5.4428e+000	5.4402e+000	5.4376e+000	5.4350e+000	
5.4978e+000	5.4945e+000	5.4912e+000	5.4880e+000	5.4847e+000	
5.5501e+000	5.5462e+000	5.5423e+000	5.5384e+000	5.5344e+000	
5.6025e+000	5.5979e+000	5.5933e+000	5.5888e+000	5.5842e+000	
5.6549e+000	5.6496e+000	5.6444e+000	5.6392e+000	5.6339e+000	
5.7072e+000	5.7024e+000	5.6976e+000	5.6928e+000	5.6880e+000	
5.7596e+000	5.7552e+000	5.7509e+000	5.7465e+000	5.7421e+000	
5.8119e+000	5.8080e+000	5.8041e+000	5.8002e+000	5.7962e+000	
5.8643e+000	5.8608e+000	5.8573e+000	5.8538e+000	5.8503e+000	
5.9167e+000	5.9136e+000	5.9106e+000	5.9075e+000	5.9044e+000	
5.9690e+000	5.9664e+000	5.9638e+000	5.9612e+000	5.9586e+000	
6.0214e+000	6.0192e+000	6.0170e+000	6.0148e+000	6.0127e+000	
6.0737e+000	6.0720e+000	6.0703e+000	6.0685e+000	6.0668e+000	
6.1261e+000	6.1248e+000	6.1235e+000	6.1222e+000	6.1209e+000	
6.1785e+000	6.1776e+000	6.1767e+000	6.1758e+000	6.1750e+000	
6.2308e+000	6.2304e+000	6.2300e+000	6.2295e+000	6.2291e+000	
