  3.91017113e+002  3.92813595e+002  3.95471196e+002  3.98795167e+002  4.00933877e+002  3.98667668e+002  3.91781682e+002
  3.90506817e+002  3.91960000e+002  3.94252592e+002  3.97759076e+002  4.01422373e+002  4.01634266e+002  3.94669961e+002
  3.90121716e+002  3.91287097e+002  3.93061050e+002  3.96279657e+002  4.00817074e+002  4.03957282e+002  3.99608148e+002
  3.89808401e+002  3.90826745e+002  3.92058022e+002  3.94619822e+002  3.99270632e+002  4.04614391e+002  4.05190961e+002
  3.89489579e+002  3.90550750e+002  3.91362887e+002  3.93043542e+002  3.97131358e+002  4.03542903e+002  4.08630275e+002
  3.89081395e+002  3.90373559e+002  3.91019452e+002  3.91807901e+002  3.94748409e+002  4.01224143e+002  4.09073620e+002
  3.88522332e+002  3.90174110e+002  3.90967864e+002  3.91115525e+002  3.92527183e+002  3.98032302e+002  4.07384127e+002
  3.87785851e+002  3.89833899e+002  3.91053315e+002  3.91023115e+002  3.90939306e+002  3.94384487e+002  4.04012109e+002
  3.86890784e+002  3.89268861e+002  3.91079436e+002  3.91387824e+002  3.90346597e+002  3.91048837e+002  3.98957712e+002
  3.85893412e+002  3.88451184e+002  3.90865795e+002  3.91931748e+002  3.90752870e+002  3.89024810e+002  3.92858384e+002
  3.84874941e+002  3.87417509e+002  3.90289688e+002  3.92341361e+002  3.91840532e+002  3.88779442e+002  3.87822815e+002
  3.83915449e+002  3.86260950e+002  3.89321107e+002  3.92328514e+002  3.93163759e+002  3.90065408e+002  3.85515881e+002
  3.83074890e+002  3.85100851e+002  3.88041431e+002  3.91697727e+002  3.94216420e+002  3.92380213e+002  3.85944458e+002
  3.82379186e+002  3.84048026e+002  3.86612916e+002  3.90441967e+002  3.94472266e+002  3.95098494e+002  3.88598535e+002
  3.81815351e+002  3.83181581e+002  3.85216186e+002  3.88748984e+002  3.93644073e+002  3.97182177e+002  3.93284251e+002
  3.81332319e+002  3.82533629e+002  3.84012226e+002  3.86880024e+002  3.91882237e+002  3.97612885e+002  3.98616788e+002
  3.80852379e+002  3.82077366e+002  3.83120303e+002  3.85097794e+002  3.89532522e+002  3.96325496e+002  4.01823298e+002
  3.80294197e+002  3.81728480e+002  3.82584921e+002  3.83658391e+002  3.86942121e+002  3.93797279e+002  4.02050511e+002
  3.79594807e+002  3.81368188e+002  3.82347704e+002  3.82763932e+002  3.84514664e+002  3.90399749e+002  4.00154185e+002
  3.78728878e+002  3.80879311e+002  3.82256575e+002  3.82471483e+002  3.82719824e+002  3.86548206e+002  3.96579975e+002
  3.77711383e+002  3.80179102e+002  3.82118526e+002  3.82640393e+002  3.81917273e+002  3.83008725e+002  3.91326286e+002
  3.76597735e+002  3.79238674e+002  3.81756548e+002  3.82997379e+002  3.82109922e+002  3.80776249e+002  3.85031865e+002
  3.75463178e+002  3.78092817e+002  3.81049656e+002  3.83235459e+002  3.82983348e+002  3.80310456e+002  3.79804174e+002
  3.74385994e+002  3.76830356e+002  3.79967233e+002  3.83072609e+002  3.84100756e+002  3.81359277e+002  3.77294605e+002
  3.73419592e+002  3.75566566e+002  3.78587184e+002  3.82316392e+002  3.84968689e+002  3.83426471e+002  3.77486984e+002
  3.72588340e+002  3.74406840e+002  3.77066827e+002  3.80958032e+002  3.85071828e+002  3.85905956e+002  3.79859736e+002
  3.71873005e+002  3.73425972e+002  3.75580992e+002  3.79179918e+002  3.84126058e+002  3.87785583e+002  3.84234511e+002
  3.71221759e+002  3.72650815e+002  3.74284929e+002  3.77236708e+002  3.82276464e+002  3.88063321e+002  3.89275203e+002
  3.70551532e+002  3.72050906e+002  3.73291877e+002  3.75384290e+002  3.79860950e+002  3.86670328e+002  3.92260240e+002
  3.69781239e+002  3.71537733e+002  3.72640886e+002  3.73871459e+002  3.77219068e+002  3.84073078e+002  3.92340748e+002
  3.68843549e+002  3.70990195e+002  3.72268546e+002  3.72893002e+002  3.74745944e+002  3.80634771e+002  3.90353422e+002
  3.67713963e+002  3.70288331e+002  3.72018972e+002  3.72499114e+002  3.72901900e+002  3.76761706e+002  3.86733951e+002
  3.66403621e+002  3.69348243e+002  3.71696126e+002  3.72543462e+002  3.72037088e+002  3.73209018e+002  3.81472466e+002
  3.64968411e+002  3.68139136e+002  3.71121145e+002  3.72748483e+002  3.72145897e+002  3.70958965e+002  3.75197037e+002
  3.63479560e+002  3.66694899e+002  3.70171652e+002  3.72804434e+002  3.72907255e+002  3.70458563e+002  3.69999843e+002
  3.62014431e+002  3.65102237e+002  3.68816277e+002  3.72427724e+002  3.73879902e+002  3.71445113e+002  3.67514157e+002
  3.60621829e+002  3.63474463e+002  3.67131973e+002  3.71425462e+002  3.74567676e+002  3.73415166e+002  3.67706315e+002
  3.59323401e+002  3.61913536e+002  3.65274676e+002  3.69789197e+002  3.74454208e+002  3.75757790e+002  3.70043400e+002
  3.58095186e+002  3.60490501e+002  3.63416642e+002  3.67701523e+002  3.73256782e+002  3.77456730e+002  3.74341208e+002
  3.56881096e+002  3.59227447e+002  3.61709509e+002  3.65415984e+002  3.71123317e+002  3.77510482e+002  3.79252429e+002
  3.55594207e+002  3.58088640e+002  3.60261775e+002  3.63185846e+002  3.68393142e+002  3.75856851e+002  3.82047893e+002
  3.54148227e+002  3.56980104e+002  3.59106766e+002  3.61255769e+002  3.65405174e+002  3.72967940e+002  3.81890088e+002
  3.52474149e+002  3.55774574e+002  3.58174715e+002  3.59814784e+002  3.62552179e+002  3.69209242e+002  3.79628966e+002
  3.50542345e+002  3.54346541e+002  3.57302860e+002  3.58906055e+002  3.60289610e+002  3.64988305e+002  3.75705229e+002
  3.48366776e+002  3.52605264e+002  3.56288155e+002  3.58375671e+002  3.58959951e+002  3.61058804e+002  3.70115194e+002
  3.46001508e+002  3.50514686e+002  3.54943731e+002  3.57938718e+002  3.58548396e+002  3.58395995e+002  3.63494000e+002
  3.43530794e+002  3.48102274e+002  3.53138331e+002  3.57277859e+002  3.58725564e+002  3.57434415e+002  3.57933564e+002
  3.41041448e+002  3.45452756e+002  3.50829832e+002  3.56100455e+002  3.59043856e+002  3.57898618e+002  3.55051853e+002
  3.38616685e+002  3.42678844e+002  3.48084102e+002  3.54201621e+002  3.59000732e+002  3.59278428e+002  3.54790274e+002
  3.36313723e+002  3.39892235e+002  3.45045423e+002  3.51557966e+002  3.58069989e+002  3.60961388e+002  3.56600709e+002
  3.34182854e+002  3.37181728e+002  3.41876736e+002  3.48334237e+002  3.55954381e+002  3.61927197e+002  3.60302772e+002
  3.32251880e+002  3.34609100e+002  3.38723510e+002  3.44763877e+002  3.52782925e+002  3.61163518e+002  3.64556202e+002
  3.30569182e+002  3.32201097e+002  3.35696880e+002  3.41077772e+002  3.48871866e+002  3.58591438e+002  3.66628555e+002
  3.29194995e+002  3.29969591e+002  3.32846393e+002  3.37496628e+002  3.44532934e+002  3.54660486e+002  3.65671381e+002
  3.28245581e+002  3.27941296e+002  3.30145819e+002  3.34183775e+002  3.40127657e+002  3.49708203e+002  3.62515456e+002
  3.27840447e+002  3.26213187e+002  3.27521897e+002  3.31155924e+002  3.36075051e+002  3.44109919e+002  3.57573899e+002
